Input File: f:\srs005.78d
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 25 Hz
Stop  Freq.: 1 Hz
Sweep Type: Log
Auto Level: Channel 2
Ideal Ref.:   8.0 mV
Ref. Upper Limit:   6.0 dB
Ref. Lower Limit:  -6.0 dB
Max Source:   8.0 mV
Source Ramping: Off
Source Offset:   0.0 mV
Settle Time:   7.8125 ms
Settle Cycles:    1
Integration Time:   15.625 ms
Integration Cycles:   30

    X[Hz]         UP[deg]     
  1.227009e+01  -8.865699e+02 
  1.247018e+01  -8.865560e+02 
  1.267352e+01  -8.882739e+02 
  1.288019e+01  -8.863530e+02 
  1.309022e+01  -8.868924e+02 
  1.330368e+01  -8.906934e+02 
  1.352062e+01  -8.862245e+02 
  1.374110e+01  -8.854484e+02 
  1.396517e+01  -8.906818e+02 
  1.419290e+01  -8.912574e+02 
  1.442434e+01  -8.885045e+02 
  1.465956e+01  -8.902128e+02 
  1.489861e+01  -8.866996e+02 
  1.514155e+01  -8.892578e+02 
  1.538846e+01  -8.892894e+02 
  1.563940e+01  -8.899737e+02 
  1.589443e+01  -8.907986e+02 
  1.615362e+01  -8.898283e+02 
  1.641703e+01  -8.915183e+02 
  1.668474e+01  -8.901609e+02 
  1.695681e+01  -8.856749e+02 
  1.723332e+01  -8.930986e+02 
  1.751434e+01  -8.903182e+02 
  1.779995e+01  -8.888040e+02 
  1.809021e+01  -8.883062e+02 
  1.838520e+01  -8.924016e+02 
  1.868500e+01  -8.926273e+02 
  1.898969e+01  -8.933145e+02 
  1.929936e+01  -8.884697e+02 
  1.961407e+01  -8.885219e+02 
  1.993391e+01  -8.906667e+02 
  2.025897e+01  -8.899583e+02 
  2.058932e+01  -8.925729e+02 
  2.092507e+01  -8.933604e+02 
  2.126629e+01  -8.884426e+02 
  2.161308e+01  -8.917355e+02 
  2.196552e+01  -8.857177e+02 
  2.232370e+01  -8.826558e+02 
  2.268773e+01  -8.930331e+02 
  2.305770e+01  -8.910947e+02 
  2.343369e+01  -8.891227e+02 
  2.381582e+01  -8.892131e+02 
  2.420418e+01  -8.882830e+02 
  2.459887e+01  -8.898313e+02 
  2.500000e+01  -8.933018e+02 
