Input File: f:\srs012.78d
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 25 Hz
Stop  Freq.: 1 Hz
  2.173660e+00  -2.386832e+00 
  2.209105e+00  -4.059538e+00 
  2.245129e+00  -5.885370e+00 
  2.281739e+00  -5.509995e+00 
  2.318947e+00  -6.851376e+00 
  2.356762e+00  -3.300473e+00 
  2.395193e+00  -1.001704e+01 
  2.434251e+00  -3.265167e+01 
  2.473946e+00  -1.805141e+02 
  2.514288e+00  -1.758621e+02 
  2.555288e+00  -1.862994e+02 
  2.596956e+00  -3.178417e+02 
  2.639304e+00  -3.477820e+02 
  2.682343e+00  -3.437762e+02 
  2.726083e+00  -3.494809e+02 
  2.770537e+00  -5.287351e+02 
  2.815715e+00  -5.400067e+02 
  2.861631e+00  -5.403707e+02 
  2.908295e+00  -5.453534e+02 
  2.955719e+00  -5.442130e+02 
  3.003918e+00  -5.469179e+02 
  3.052902e+00  -5.479643e+02 
  3.102685e+00  -5.432310e+02 
  3.153280e+00  -5.446805e+02 
  3.204700e+00  -5.473892e+02 
  3.256958e+00  -5.440817e+02 
  3.310069e+00  -5.468963e+02 
  3.364045e+00  -5.452016e+02 
  3.418902e+00  -5.450670e+02 
  3.474653e+00  -5.487988e+02 
  3.531314e+00  -5.472285e+02 
  3.588898e+00  -5.471107e+02 
  3.647421e+00  -5.460245e+02 
  3.706899e+00  -5.477949e+02 
  3.767347e+00  -5.496061e+02 
  3.828780e+00  -5.502791e+02 
  3.891215e+00  -5.530135e+02 
  3.954668e+00  -5.541608e+02 
  4.019156e+00  -5.569525e+02 
  4.084696e+00  -5.607665e+02 
  4.151304e+00  -5.645984e+02 
  4.218998e+00  -5.761205e+02 
  4.287796e+00  -5.890361e+02 
  4.357717e+00  -6.274718e+02 
  4.428777e+00  -6.648253e+02 
  4.500996e+00  -6.876493e+02 
  4.574393e+00  -6.726865e+02 
  4.648987e+00  -6.680808e+02 
  4.724797e+00  -6.799298e+02 
  4.801843e+00  -6.902625e+02 
  4.880146e+00  -7.012237e+02 
  4.959725e+00  -7.039102e+02 
  5.040602e+00  -7.062653e+02 
  5.122798e+00  -7.083624e+02 
  5.206335e+00  -7.089774e+02 
  5.291233e+00  -7.114403e+02 
  5.377516e+00  -7.125844e+02 
  5.465206e+00  -7.131584e+02 
  5.554326e+00  -7.140095e+02 
  5.644899e+00  -7.154551e+02 
  5.736949e+00  -7.151193e+02 
  5.830501e+00  -7.162341e+02 
  5.925577e+00  -7.165472e+02 
  6.022204e+00  -7.168840e+02 
  6.120407e+00  -7.181062e+02 
  6.220211e+00  -7.185549e+02 
  6.321643e+00  -7.189500e+02 
  6.424728e+00  -7.194059e+02 
  6.529495e+00  -7.195906e+02 
  6.635970e+00  -7.206115e+02 
  6.744182e+00  -7.217529e+02 
  6.854157e+00  -7.224219e+02 
  6.965927e+00  -7.223788e+02 
  7.079518e+00  -7.242623e+02 
  7.194963e+00  -7.254545e+02 
  7.312289e+00  -7.264817e+02 
  7.431530e+00  -7.274274e+02 
  7.552714e+00  -7.284714e+02 
  7.675874e+00  -7.311151e+02 
  7.801043e+00  -7.328110e+02 
  7.928253e+00  -7.356844e+02 
  8.057537e+00  -7.410289e+02 
  8.188930e+00  -7.431292e+02 
  8.322465e+00  -7.491694e+02 
  8.458178e+00  -7.569923e+02 
  8.596103e+00  -7.707446e+02 
  8.736278e+00  -7.843124e+02 
  8.878738e+00  -8.029146e+02 
  9.023522e+00  -8.201424e+02 
  9.170667e+00  -8.341125e+02 
  9.320210e+00  -8.435466e+02 
  9.472194e+00  -8.532424e+02 
  9.626655e+00  -8.599500e+02 
  9.783634e+00  -8.632171e+02 
  9.943173e+00  -8.671042e+02 
  1.010532e+01  -8.708653e+02 
  1.027010e+01  -8.721544e+02 
  1.043757e+01  -8.752426e+02 
  1.060778e+01  -8.760315e+02 
  1.078075e+01  -8.766319e+02 
  1.095655e+01  -8.779576e+02 
  1.113522e+01  -8.780754e+02 
  1.131680e+01  -8.793891e+02 
  1.150134e+01  -8.803205e+02 
  1.168889e+01  -8.823238e+02 
  1.187950e+01  -8.821733e+02 
  1.207321e+01  -8.829511e+02 
  1.227009e+01  -8.817459e+02 
  1.247018e+01  -8.826696e+02 
  1.267352e+01  -8.832039e+02 
  1.288019e+01  -8.835504e+02 
  1.309022e+01  -8.834761e+02 
  1.330368e+01  -8.837374e+02 
  1.352062e+01  -8.847365e+02 
  1.374110e+01  -8.834850e+02 
  1.396517e+01  -8.838684e+02 
  1.419290e+01  -8.844247e+02 
  1.442434e+01  -8.843492e+02 
  1.465956e+01  -8.854564e+02 
  1.489861e+01  -8.861230e+02 
  1.514155e+01  -8.859531e+02 
  1.538846e+01  -8.853607e+02 
  1.563940e+01  -8.826157e+02 
  1.589443e+01  -8.826725e+02 
  1.615362e+01  -8.839382e+02 
  1.641703e+01  -8.844564e+02 
  1.668474e+01  -8.845858e+02 
  1.695681e+01  -8.845462e+02 
  1.723332e+01  -8.818314e+02 
  1.751434e+01  -8.833882e+02 
  1.779995e+01  -8.843090e+02 
  1.809021e+01  -8.859977e+02 
  1.838520e+01  -8.861371e+02 
  1.868500e+01  -8.860059e+02 
  1.898969e+01  -8.842896e+02 
  1.929936e+01  -8.855128e+02 
  1.961407e+01  -8.813756e+02 
  1.993391e+01  -8.856676e+02 
  2.025897e+01  -8.868837e+02 
  2.058932e+01  -8.859764e+02 
  2.092507e+01  -8.819544e+02 
  2.126629e+01  -8.788678e+02 
  2.161308e+01  -8.862112e+02 
  2.196552e+01  -8.843260e+02 
  2.232370e+01  -8.825262e+02 
  2.268773e+01  -8.857643e+02 
  2.305770e+01  -8.845553e+02 
  2.343369e+01  -8.859305e+02 
  2.381582e+01  -8.827994e+02 
  2.420418e+01  -8.799796e+02 
  2.459887e+01  -8.898926e+02 
  2.500000e+01  -8.808380e+02 
