Input File: f:\srs008.78d
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 300
Start Freq.: 25 Hz
Stop  Freq.: 1 Hz
  1.658605e+00  -2.106093e+00 
  1.676558e+00  -1.865819e+00 
  1.694704e+00  -1.756203e+00 
  1.713047e+00  -2.216049e+00 
  1.731588e+00  -1.515657e+00 
  1.750330e+00  -1.832727e+00 
  1.769275e+00  -2.410895e+00 
  1.788425e+00  -2.242189e+00 
  1.807782e+00  -2.325808e+00 
  1.827349e+00  -1.763052e+00 
  1.847128e+00  -2.106120e+00 
  1.867120e+00  -2.381544e+00 
  1.887329e+00  -2.129404e+00 
  1.907757e+00  -2.264372e+00 
  1.928406e+00  -2.281411e+00 
  1.949278e+00  -2.312024e+00 
  1.970377e+00  -2.282321e+00 
  1.991703e+00  -2.390989e+00 
  2.013261e+00  -3.082397e+00 
  2.035051e+00  -2.561466e+00 
  2.057078e+00  -3.069987e+00 
  2.079343e+00  -3.264795e+00 
  2.101849e+00  -4.095589e+00 
  2.124599e+00  -2.901131e+00 
  2.147595e+00  -2.869361e+00 
  2.170839e+00  -3.351477e+00 
  2.194336e+00  -3.804130e+00 
  2.218086e+00  -3.804662e+00 
  2.242094e+00  -4.295908e+00 
  2.266362e+00  -4.945627e+00 
  2.290892e+00  -5.603586e+00 
  2.315688e+00  -2.492910e+00 
  2.340752e+00  -7.170569e+00 
  2.366087e+00  -6.896929e+00 
  2.391697e+00  -1.521134e+01 
  2.417584e+00  -7.446203e+01 
  2.443751e+00  -1.397352e+02 
  2.470201e+00  -1.642239e+02 
  2.496938e+00  -1.819663e+02 
  2.523963e+00  -1.652628e+02 
  2.551282e+00  -7.267265e+01 
  2.578896e+00  -1.465715e+02 
  2.606809e+00  -1.779933e+02 
  2.635024e+00  -1.791785e+02 
  2.663545e+00  -1.787545e+02 
  2.692374e+00  -1.789149e+02 
  2.721515e+00  -1.776474e+02 
  2.750972e+00  -1.789110e+02 
  2.780747e+00  -1.744783e+02 
  2.810845e+00  -4.172718e+01 
  2.841269e+00  -7.571690e+00 
  2.872021e+00  -5.597559e+00 
  2.903107e+00  -4.218433e+00 
  2.934529e+00  -4.465131e+00 
  2.966292e+00  -4.269548e+00 
  2.998398e+00  -3.796664e+00 
  3.030851e+00  -4.021150e+00 
  3.063656e+00  -3.651120e+00 
  3.096816e+00  -3.983936e+00 
  3.130335e+00  -3.296492e+00 
  3.164216e+00  -3.987123e+00 
  3.198465e+00  -4.630456e+00 
  3.233083e+00  -4.696943e+00 
  3.268077e+00  -5.019314e+00 
  3.303450e+00  -4.625299e+00 
  3.339205e+00  -4.691511e+00 
  3.375347e+00  -4.541197e+00 
  3.411881e+00  -5.107209e+00 
  3.448810e+00  -5.323937e+00 
  3.486138e+00  -5.918412e+00 
  3.523871e+00  -6.087571e+00 
  3.562012e+00  -6.466225e+00 
  3.600566e+00  -6.369177e+00 
  3.639537e+00  -7.658358e+00 
  3.678930e+00  -7.255253e+00 
  3.718750e+00  -7.423077e+00 
  3.759000e+00  -8.100177e+00 
  3.799686e+00  -9.403169e+00 
  3.840812e+00  -1.047760e+01 
  3.882384e+00  -1.182494e+01 
  3.924405e+00  -1.247936e+01 
  3.966882e+00  -1.590434e+01 
  4.009818e+00  -1.639479e+01 
  4.053218e+00  -1.914243e+01 
  4.097089e+00  -2.206301e+01 
  4.141434e+00  -2.634447e+01 
  4.186260e+00  -3.706494e+01 
  4.231570e+00  -5.344976e+01 
  4.277371e+00  -7.570306e+01 
  4.323668e+00  -1.044701e+02 
  4.370465e+00  -1.117334e+02 
  4.417770e+00  -1.136518e+02 
  4.465586e+00  -1.198830e+02 
  4.513920e+00  -1.308581e+02 
  4.562777e+00  -1.434640e+02 
  4.612163e+00  -1.519211e+02 
  4.662083e+00  -1.586458e+02 
  4.712543e+00  -1.600532e+02 
  4.763550e+00  -1.612615e+02 
  4.815109e+00  -1.643896e+02 
  4.867226e+00  -1.661584e+02 
  4.919908e+00  -1.671102e+02 
  4.973159e+00  -1.678738e+02 
  5.026986e+00  -1.680623e+02 
  5.081397e+00  -1.688682e+02 
  5.136395e+00  -1.705263e+02 
  5.191990e+00  -1.699954e+02 
  5.248186e+00  -1.708061e+02 
  5.304991e+00  -1.711956e+02 
  5.362410e+00  -1.709019e+02 
  5.420451e+00  -1.722628e+02 
  5.479119e+00  -1.716009e+02 
  5.538424e+00  -1.720300e+02 
  5.598369e+00  -1.715952e+02 
  5.658964e+00  -1.719314e+02 
  5.720214e+00  -1.712316e+02 
  5.782128e+00  -1.720175e+02 
  5.844711e+00  -1.713591e+02 
  5.907972e+00  -1.711004e+02 
  5.971918e+00  -1.709734e+02 
  6.036556e+00  -1.710624e+02 
  6.101893e+00  -1.700468e+02 
  6.167938e+00  -1.699055e+02 
  6.234697e+00  -1.686285e+02 
  6.302180e+00  -1.680858e+02 
  6.370392e+00  -1.683660e+02 
  6.439343e+00  -1.669598e+02 
  6.509040e+00  -1.646605e+02 
  6.579491e+00  -1.631610e+02 
  6.650705e+00  -1.613565e+02 
  6.722690e+00  -1.583753e+02 
  6.795454e+00  -1.548504e+02 
  6.869005e+00  -1.506976e+02 
  6.943353e+00  -1.448159e+02 
  7.018505e+00  -1.375767e+02 
  7.094471e+00  -1.277007e+02 
  7.171259e+00  -1.155921e+02 
  7.248878e+00  -1.063207e+02 
  7.327337e+00  -9.385396e+01 
  7.406645e+00  -8.274895e+01 
  7.486812e+00  -7.467769e+01 
  7.567846e+00  -6.746053e+01 
  7.649758e+00  -6.293893e+01 
  7.732556e+00  -6.093922e+01 
  7.816250e+00  -5.967315e+01 
  7.900851e+00  -6.107810e+01 
  7.986366e+00  -6.431593e+01 
  8.072808e+00  -6.639529e+01 
  8.160185e+00  -6.857439e+01 
  8.248507e+00  -7.375351e+01 
  8.337787e+00  -8.144706e+01 
  8.428032e+00  -9.353403e+01 
  8.519254e+00  -1.028380e+02 
  8.611463e+00  -1.112050e+02 
  8.704670e+00  -1.207338e+02 
  8.798886e+00  -1.292752e+02 
  8.894122e+00  -1.360445e+02 
  8.990389e+00  -1.428922e+02 
  9.087697e+00  -1.458294e+02 
  9.186059e+00  -1.506344e+02 
  9.285485e+00  -1.553868e+02 
  9.385988e+00  -1.581061e+02 
  9.487578e+00  -1.600354e+02 
  9.590269e+00  -1.626822e+02 
  9.694070e+00  -1.630804e+02 
  9.798995e+00  -1.649002e+02 
  9.905056e+00  -1.662362e+02 
  1.001226e+01  -1.669756e+02 
  1.012063e+01  -1.693755e+02 
  1.023018e+01  -1.689851e+02 
  1.034090e+01  -1.697618e+02 
  1.045283e+01  -1.700733e+02 
  1.056597e+01  -1.706561e+02 
  1.068033e+01  -1.717560e+02 
  1.079593e+01  -1.714148e+02 
  1.091278e+01  -1.724143e+02 
  1.103090e+01  -1.724733e+02 
  1.115029e+01  -1.728837e+02 
  1.127098e+01  -1.731597e+02 
  1.139297e+01  -1.739222e+02 
  1.151628e+01  -1.740325e+02 
  1.164093e+01  -1.741273e+02 
  1.176693e+01  -1.744576e+02 
  1.189429e+01  -1.744034e+02 
  1.202303e+01  -1.748311e+02 
  1.215316e+01  -1.748355e+02 
  1.228470e+01  -1.749336e+02 
  1.241767e+01  -1.754044e+02 
  1.255207e+01  -1.751934e+02 
  1.268793e+01  -1.756801e+02 
  1.282526e+01  -1.757584e+02 
  1.296408e+01  -1.757676e+02 
  1.310439e+01  -1.761438e+02 
  1.324623e+01  -1.762852e+02 
  1.338960e+01  -1.761973e+02 
  1.353453e+01  -1.764528e+02 
  1.368102e+01  -1.764421e+02 
  1.382910e+01  -1.763194e+02 
  1.397878e+01  -1.764246e+02 
  1.413008e+01  -1.766885e+02 
  1.428302e+01  -1.768580e+02 
  1.443761e+01  -1.768621e+02 
  1.459388e+01  -1.768259e+02 
  1.475184e+01  -1.770976e+02 
  1.491151e+01  -1.771582e+02 
  1.507290e+01  -1.773539e+02 
  1.523605e+01  -1.771563e+02 
  1.540096e+01  -1.773051e+02 
  1.556765e+01  -1.773044e+02 
  1.573615e+01  -1.774146e+02 
  1.590647e+01  -1.775114e+02 
  1.607864e+01  -1.774370e+02 
  1.625267e+01  -1.776611e+02 
  1.642858e+01  -1.775321e+02 
  1.660640e+01  -1.776498e+02 
  1.678614e+01  -1.778000e+02 
  1.696782e+01  -1.777835e+02 
  1.715148e+01  -1.776568e+02 
  1.733712e+01  -1.776247e+02 
  1.752477e+01  -1.779603e+02 
  1.771445e+01  -1.780520e+02 
  1.790619e+01  -1.780856e+02 
  1.809999e+01  -1.777459e+02 
  1.829590e+01  -1.780312e+02 
  1.849393e+01  -1.779026e+02 
  1.869410e+01  -1.781327e+02 
  1.889644e+01  -1.782292e+02 
  1.910097e+01  -1.783180e+02 
  1.930771e+01  -1.781310e+02 
  1.951669e+01  -1.783441e+02 
  1.972793e+01  -1.782999e+02 
  1.994146e+01  -1.784454e+02 
  2.015730e+01  -1.783861e+02 
  2.037547e+01  -1.783347e+02 
  2.059601e+01  -1.784340e+02 
  2.081893e+01  -1.786447e+02 
  2.104427e+01  -1.784670e+02 
  2.127205e+01  -1.783112e+02 
  2.150229e+01  -1.786198e+02 
  2.173502e+01  -1.785786e+02 
  2.197027e+01  -1.785581e+02 
  2.220807e+01  -1.786973e+02 
  2.244844e+01  -1.784824e+02 
  2.269141e+01  -1.788018e+02 
  2.293702e+01  -1.787890e+02 
  2.318528e+01  -1.786582e+02 
  2.343623e+01  -1.787220e+02 
  2.368989e+01  -1.787908e+02 
  2.394630e+01  -1.788018e+02 
  2.420549e+01  -1.786681e+02 
  2.446748e+01  -1.785903e+02 
  2.473231e+01  -1.790559e+02 
  2.500000e+01  -1.786849e+02 
