Input File: f:\srs013.78d
Measure Group: Swept Sine
Measurement: Freq. Resp.
Num of extracted Points: 200
Start Freq.: 25 Hz
Stop  Freq.: 1 Hz
  2.173660e+00  -1.842887e+02 
  2.209105e+00  -1.820405e+02 
  2.245129e+00  -1.847013e+02 
  2.281739e+00  -1.854420e+02 
  2.318947e+00  -1.877123e+02 
  2.356762e+00  -1.852966e+02 
  2.395193e+00  -1.959408e+02 
  2.434251e+00  -2.839706e+02 
  2.473946e+00  -3.525726e+02 
  2.514288e+00  -3.573301e+02 
  2.555288e+00  -3.668800e+02 
  2.596956e+00  -4.630115e+02 
  2.639304e+00  -5.296450e+02 
  2.682343e+00  -4.271572e+02 
  2.726083e+00  -3.763400e+02 
  2.770537e+00  -3.718695e+02 
  2.815715e+00  -3.678622e+02 
  2.861631e+00  -3.637026e+02 
  2.908295e+00  -3.636823e+02 
  2.955719e+00  -3.580482e+02 
  3.003918e+00  -3.653901e+02 
  3.052902e+00  -4.892136e+02 
  3.102685e+00  -5.445674e+02 
  3.153280e+00  -5.404258e+02 
  3.204700e+00  -5.393262e+02 
  3.256958e+00  -5.381832e+02 
  3.310069e+00  -5.378998e+02 
  3.364045e+00  -5.435690e+02 
  3.418902e+00  -5.343411e+02 
  3.474653e+00  -5.398379e+02 
  3.531314e+00  -5.429055e+02 
  3.588898e+00  -5.432026e+02 
  3.647421e+00  -5.442144e+02 
  3.706899e+00  -5.446713e+02 
  3.767347e+00  -5.439444e+02 
  3.828780e+00  -5.461751e+02 
  3.891215e+00  -5.459169e+02 
  3.954668e+00  -5.472579e+02 
  4.019156e+00  -5.502361e+02 
  4.084696e+00  -5.522822e+02 
  4.151304e+00  -5.546251e+02 
  4.218998e+00  -5.598484e+02 
  4.287796e+00  -5.724335e+02 
  4.357717e+00  -5.961285e+02 
  4.428777e+00  -6.289015e+02 
  4.500996e+00  -6.516495e+02 
  4.574393e+00  -6.520308e+02 
  4.648987e+00  -6.778831e+02 
  4.724797e+00  -7.047759e+02 
  4.801843e+00  -7.132571e+02 
  4.880146e+00  -7.119777e+02 
  4.959725e+00  -7.155941e+02 
  5.040602e+00  -7.175114e+02 
  5.122798e+00  -7.159443e+02 
  5.206335e+00  -7.173411e+02 
  5.291233e+00  -7.176587e+02 
  5.377516e+00  -7.175408e+02 
  5.465206e+00  -7.177315e+02 
  5.554326e+00  -7.176041e+02 
  5.644899e+00  -7.197784e+02 
  5.736949e+00  -7.187886e+02 
  5.830501e+00  -7.196106e+02 
  5.925577e+00  -7.201683e+02 
  6.022204e+00  -7.204249e+02 
  6.120407e+00  -7.201483e+02 
  6.220211e+00  -7.215061e+02 
  6.321643e+00  -7.214830e+02 
  6.424728e+00  -7.227292e+02 
  6.529495e+00  -7.220184e+02 
  6.635970e+00  -7.226419e+02 
  6.744182e+00  -7.237817e+02 
  6.854157e+00  -7.244870e+02 
  6.965927e+00  -7.250518e+02 
  7.079518e+00  -7.255930e+02 
  7.194963e+00  -7.265370e+02 
  7.312289e+00  -7.283523e+02 
  7.431530e+00  -7.283613e+02 
  7.552714e+00  -7.300620e+02 
  7.675874e+00  -7.317562e+02 
  7.801043e+00  -7.352277e+02 
  7.928253e+00  -7.354681e+02 
  8.057537e+00  -7.398195e+02 
  8.188930e+00  -7.445697e+02 
  8.322465e+00  -7.505281e+02 
  8.458178e+00  -7.596445e+02 
  8.596103e+00  -7.687345e+02 
  8.736278e+00  -7.806045e+02 
  8.878738e+00  -8.002000e+02 
  9.023522e+00  -8.179500e+02 
  9.170667e+00  -8.345974e+02 
  9.320210e+00  -8.440965e+02 
  9.472194e+00  -8.537125e+02 
  9.626655e+00  -8.615726e+02 
  9.783634e+00  -8.651138e+02 
  9.943173e+00  -8.692886e+02 
  1.010532e+01  -8.711008e+02 
  1.027010e+01  -8.743032e+02 
  1.043757e+01  -8.752113e+02 
  1.060778e+01  -8.766145e+02 
  1.078075e+01  -8.787043e+02 
  1.095655e+01  -8.790010e+02 
  1.113522e+01  -8.797629e+02 
  1.131680e+01  -8.813344e+02 
  1.150134e+01  -8.812686e+02 
  1.168889e+01  -8.810958e+02 
  1.187950e+01  -8.829495e+02 
  1.207321e+01  -8.833248e+02 
  1.227009e+01  -8.839548e+02 
  1.247018e+01  -8.827408e+02 
  1.267352e+01  -8.833070e+02 
  1.288019e+01  -8.834987e+02 
  1.309022e+01  -8.834293e+02 
  1.330368e+01  -8.846040e+02 
  1.352062e+01  -8.856513e+02 
  1.374110e+01  -8.834444e+02 
  1.396517e+01  -8.846351e+02 
  1.419290e+01  -8.853694e+02 
  1.442434e+01  -8.861013e+02 
  1.465956e+01  -8.842190e+02 
  1.489861e+01  -8.833066e+02 
  1.514155e+01  -8.849868e+02 
  1.538846e+01  -8.853959e+02 
  1.563940e+01  -8.846403e+02 
  1.589443e+01  -8.863332e+02 
  1.615362e+01  -8.851644e+02 
  1.641703e+01  -8.857170e+02 
  1.668474e+01  -8.858113e+02 
  1.695681e+01  -8.853949e+02 
  1.723332e+01  -8.869683e+02 
  1.751434e+01  -8.868792e+02 
  1.779995e+01  -8.840681e+02 
  1.809021e+01  -8.851905e+02 
  1.838520e+01  -8.841199e+02 
  1.868500e+01  -8.851868e+02 
  1.898969e+01  -8.877511e+02 
  1.929936e+01  -8.875297e+02 
  1.961407e+01  -8.824630e+02 
  1.993391e+01  -8.874236e+02 
  2.025897e+01  -8.864637e+02 
  2.058932e+01  -8.839684e+02 
  2.092507e+01  -8.837877e+02 
  2.126629e+01  -8.847360e+02 
  2.161308e+01  -8.856084e+02 
  2.196552e+01  -8.839728e+02 
  2.232370e+01  -8.849175e+02 
  2.268773e+01  -8.855073e+02 
  2.305770e+01  -8.839288e+02 
  2.343369e+01  -8.846414e+02 
  2.381582e+01  -8.866404e+02 
  2.420418e+01  -8.843975e+02 
  2.459887e+01  -8.902049e+02 
  2.500000e+01  -8.841813e+02 
